regime,theta,se
soft,-0.063561174,0.022773984
soft,-0.067615867,0.024682329
soft,-0.06652026,0.023261596
soft,-0.067557684,0.022907048
soft,-0.06427561,0.024944683
soft,-0.063675951,0.022756437
soft,-0.072186524,0.021758329
soft,-0.061096277,0.023955217
soft,-0.072209774,0.021386197
soft,-0.081184326,0.024736953
soft,-0.072060416,0.022813211
soft,-0.073132925,0.023901669
soft,-0.064627631,0.023503558
soft,-0.074606515,0.023610194
soft,-0.062754079,0.023103657
soft,-0.074807877,0.023877017
soft,-0.068421604,0.026785953
soft,-0.080044927,0.025096414
soft,-0.062617026,0.023283855
soft,-0.082314119,0.024856826
soft,-0.068301308,0.023157438
soft,-0.060937542,0.024071749
soft,-0.070232038,0.023227571
soft,-0.078526452,0.025840503
soft,-0.062328864,0.023506288
soft,-0.068719963,0.021421491
soft,-0.062962523,0.022864616
soft,-0.079150919,0.024357097
soft,-0.058493761,0.024608422
soft,-0.060344476,0.024000424
soft,-0.072259041,0.023119608
