regime,theta,se
soft,-0.381413539,0.013091552
soft,-0.383786168,0.014298221
soft,-0.379689673,0.01385024
soft,-0.390176721,0.013774596
soft,-0.379916935,0.013982757
soft,-0.38947354,0.013503686
soft,-0.384158684,0.013381139
soft,-0.384532664,0.013639147
soft,-0.380257024,0.013757958
soft,-0.388369502,0.013337946
soft,-0.386676408,0.013260497
soft,-0.380204772,0.013916537
soft,-0.389610988,0.013759846
soft,-0.389380159,0.013310676
soft,-0.390593047,0.013944397
soft,-0.379712739,0.013733145
soft,-0.388730607,0.013743671
soft,-0.385282616,0.01354385
soft,-0.384698595,0.013463692
soft,-0.379833807,0.013888587
soft,-0.390394801,0.014057263
soft,-0.384664251,0.013199652
soft,-0.382762721,0.013110182
soft,-0.391036817,0.013866628
soft,-0.380661753,0.013394983
soft,-0.385196389,0.013868382
soft,-0.385271536,0.013278443
soft,-0.385653019,0.012888835
soft,-0.385394752,0.01329462
soft,-0.380987827,0.013204115
soft,-0.384483022,0.012104694
soft,-0.380458444,0.013672137
soft,-0.385241126,0.011895538
soft,-0.390770538,0.013704375
soft,-0.38776002,0.012956753
soft,-0.388267013,0.013591464
soft,-0.384299535,0.013119051
soft,-0.389061751,0.013419538
soft,-0.381145576,0.013417459
soft,-0.388940307,0.013521247
soft,-0.386820588,0.014529021
soft,-0.391658004,0.014068588
soft,-0.380140083,0.01355647
soft,-0.392114084,0.013838218
soft,-0.385663343,0.012895161
soft,-0.381840147,0.013524414
soft,-0.385945739,0.01321991
soft,-0.392761281,0.014462945
soft,-0.381902551,0.013577237
soft,-0.382650559,0.012323704
soft,-0.381960751,0.013247377
soft,-0.390720577,0.013659307
soft,-0.380143563,0.01394535
soft,-0.380910561,0.013724952
